Model,Experiment,Dataset,Metric,Overall,Top 5%,Top 10%,Top 20%,Bottom 5%,Bottom 10%,Bottom 20%
elastic_net_rmse,genus_exp-elastic_net_rmse,Training,MAE,4.714362518109506,8.131503598866264,7.499747144863569,6.429220230808822,8.576230645380177,6.476229200879201,5.123541580658735
elastic_net_rmse,genus_exp-elastic_net_rmse,Training,R2,0.726769729514791,0.23228997315690514,0.6117475188774715,0.7404480544059979,-5.555957045546741,-2.6487334386332875,-1.789909441635873
elastic_net_rmse,genus_exp-elastic_net_rmse,Training,Adjusted R2,0.7239195551939588,0.03187009889255732,0.5670074868731176,0.7263211496181325,-1,-1,-1
elastic_net_rmse,genus_exp-elastic_net_rmse,Testing,RMSE,6.869175572170925,10.14824326749315,11.613198604826884,9.471754521121662,12.769541609054535,9.89680575523396,7.530048908699286
elastic_net_rmse,genus_exp-elastic_net_rmse,Testing,MAE,5.125271223533339,8.188190473606731,9.622707752739647,7.512604827921093,10.564518880559168,7.597396440790601,5.303924043749245
elastic_net_rmse,genus_exp-elastic_net_rmse,Testing,R2,0.7434437494673369,-4.425692522075705,-1.3952421248427131,0.5597828644048235,-5.978260961259604,-3.6891496965726587,-2.185800263446291
elastic_net_rmse,genus_exp-elastic_net_rmse,Testing,Adjusted R2,0.7192248394170535,-4.425692522075705,-1,0.2224736306370908,-5.978260961259604,-1,-1
elastic_net_rmse,genus_exp-elastic_net_rmse,Cross-Validation,RMSE,6.291957652261952,10.117741015733513,9.274729179200424,8.24221940233894,9.968188155190978,8.219306324045322,6.899925432705747
elastic_net_rmse,genus_exp-elastic_net_rmse,Cross-Validation,MAE,4.8637211788570305,8.677643716483503,7.85551775022105,6.720623927955038,8.65365212648515,6.620244403191342,5.261260228608594
elastic_net_rmse,genus_exp-elastic_net_rmse,Cross-Validation,R2,0.7080870846516221,0.1517280566353112,0.5793982777850479,0.7176766331421915,-5.7064819797090305,-2.7659587506604764,-1.9566955653239737
elastic_net_rmse,genus_exp-elastic_net_rmse,Cross-Validation,Adjusted R2,0.7050420241838791,-0.06972346840237309,0.5309305012016843,0.7023103244294511,-1,-1,-1
